Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
16-07-2024,East,Furniture,Supplier D,Warehouse 3,Fulfilled,883,2855,5139.69,True,31,False,130617.45,3822.54,7607
10-05-2022,North,Furniture,Supplier B,Warehouse 3,Pending,219,4232,13134.72,True,9,False,9970.94,3106.58,5286
07-11-2022,South,Clothing,Supplier D,Warehouse 1,Fulfilled,842,3342,10142.65,False,18,False,170603.57,3393.01,8141
20-09-2023,North,Electronics,Supplier B,Warehouse 3,Canceled,566,3480,1377.04,True,11,True,26444.29,3507.67,6068
02-12-2024,West,Electronics,Supplier A,Warehouse 3,Pending,662,825,13549.0,True,28,False,110384.21,988.89,9036
15-08-2023,North,Furniture,Supplier B,Warehouse 1,Canceled,714,1385,16451.46,True,27,False,154542.32,918.36,8960
20-07-2024,South,Clothing,Supplier A,Warehouse 2,Fulfilled,687,4038,6472.67,False,12,False,107255.27,2079.22,6768
30-06-2023,North,Clothing,Supplier B,Warehouse 1,Canceled,743,3483,4813.17,True,19,False,67235.3,2343.75,6515
10-01-2022,North,Accessories,Supplier A,Warehouse 3,Fulfilled,401,4371,4388.93,True,14,False,79337.05,2389.52,5851
26-09-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,842,5064,2656.21,True,1,False,37249.9,5053.05,9508
10-06-2024,East,Accessories,Supplier D,Warehouse 2,Fulfilled,61,3316,11898.19,True,16,False,4068.26,3044.26,7427
15-06-2023,North,Clothing,Supplier D,Warehouse 1,Fulfilled,365,897,9300.63,True,22,False,66320.25,1935.27,6489
11-04-2022,West,Electronics,Supplier A,Warehouse 2,Fulfilled,411,1182,4754.12,True,28,False,51091.64,2537.82,6662
22-05-2022,West,Electronics,Supplier C,Warehouse 1,Fulfilled,885,2065,6408.73,True,19,True,65755.01,1567.3,8292
18-03-2024,North,Electronics,Supplier A,Warehouse 1,Fulfilled,67,2962,879.6,True,1,False,8445.02,2127.01,6773
19-02-2023,South,Accessories,Supplier A,Warehouse 2,Fulfilled,451,2480,4648.55,True,20,False,49380.09,2679.85,7314
11-02-2022,East,Clothing,Supplier D,Warehouse 1,Fulfilled,385,1116,12300.21,True,15,False,31521.16,1699.33,5405
13-01-2022,North,Accessories,Supplier A,Warehouse 3,Fulfilled,751,3629,4580.61,True,18,False,126389.14,1952.87,5585
03-11-2022,West,Furniture,Supplier B,Warehouse 1,Pending,690,3310,8546.82,True,5,False,144779.61,2358.95,8652
15-09-2022,North,Furniture,Supplier C,Warehouse 1,Pending,164,1280,14895.74,True,25,False,13300.57,2345.89,8821
01-02-2022,North,Clothing,Supplier D,Warehouse 3,Pending,364,1217,8548.21,True,11,True,21690.33,2191.93,8728
02-01-2023,West,Clothing,Supplier D,Warehouse 1,Pending,990,221,13079.41,True,4,False,91549.61,1758.51,8729
31-08-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,78,2519,8220.35,True,19,False,8296.69,2588.41,9958
02-05-2020,West,Electronics,Supplier A,Warehouse 2,Fulfilled,1158,975,10227.18,True,5,False,146311.92,640.95,8128
31-03-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,80,4078,11723.04,True,17,True,8596.45,2069.52,5486
13-08-2022,North,Electronics,Supplier A,Warehouse 1,Fulfilled,892,2589,12960.33,True,12,False,75252.86,1608.38,8088
11-03-2022,South,Electronics,Supplier B,Warehouse 3,Fulfilled,722,4443,8978.71,True,22,False,21671.72,3228.73,7611
18-07-2023,North,Accessories,Supplier C,Warehouse 3,Fulfilled,1041,1351,5282.75,True,1,False,178603.04,1596.59,5743
10-12-2022,North,Furniture,Supplier B,Warehouse 1,Pending,87,115,1361.41,True,12,False,10016.06,1987.55,6734
12-09-2023,North,Electronics,Supplier C,Warehouse 1,Fulfilled,376,3669,8005.12,True,2,False,48805.78,2369.58,9720
05-02-2022,West,Furniture,Supplier D,Warehouse 2,Fulfilled,93,1588,5338.48,True,16,False,17316.59,2890.25,9458
18-03-2024,North,Electronics,Supplier A,Warehouse 1,Fulfilled,73,2887,914.96,True,2,False,7494.59,1826.79,6773
28-09-2023,South,Electronics,Supplier C,Warehouse 2,Fulfilled,1056,456,5468.8,True,9,False,144219.0,785.91,8347
15-07-2020,South,Accessories,Supplier A,Warehouse 2,Fulfilled,394,1081,10045.13,True,14,False,41997.25,935.73,7259
14-05-2022,North,Electronics,Supplier B,Warehouse 3,Fulfilled,286,263,10327.64,True,9,False,55726.86,1264.3,6796
10-04-2022,North,Clothing,Supplier C,Warehouse 1,Fulfilled,646,4462,13755.55,True,15,False,123497.64,2947.17,5515
02-10-2024,South,Clothing,Supplier C,Warehouse 2,Fulfilled,444,345,2575.3,True,3,False,25347.13,1953.52,6675
20-05-2022,East,Accessories,Supplier C,Warehouse 2,Fulfilled,971,4161,8325.17,True,11,False,69007.62,3936.9,5701
04-01-2024,East,Furniture,Supplier A,Warehouse 2,Fulfilled,884,2828,9589.71,True,30,False,107856.19,2649.92,5152
03-10-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,710,4510,3783.16,False,13,False,25118.49,3700.54,7497
09-07-2022,South,Accessories,Supplier A,Warehouse 2,Pending,578,301,1375.49,True,18,False,94676.01,2289.9,9644
14-07-2024,West,Accessories,Supplier C,Warehouse 3,Fulfilled,360,2497,2096.05,True,11,False,29263.62,1602.77,6849
11-12-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,780,2805,13395.91,True,6,False,113000.38,3322.07,7833
30-04-2020,West,Clothing,Supplier D,Warehouse 2,Fulfilled,824,2423,2993.52,True,11,False,21050.92,3410.61,8953
23-06-2020,South,Clothing,Supplier B,Warehouse 1,Pending,730,3199,4089.6,True,25,False,94573.3,3601.12,5088
19-07-2022,West,Furniture,Supplier D,Warehouse 2,Pending,837,3786,1462.48,True,15,True,95539.99,3739.05,8978
19-06-2023,South,Clothing,Supplier A,Warehouse 2,Fulfilled,581,3588,9449.68,True,11,False,59029.43,2847.59,9771
19-01-2024,North,Accessories,Supplier B,Warehouse 3,Fulfilled,1024,181,11675.07,True,14,False,142994.43,2260.06,8663
15-03-2023,South,Furniture,Supplier D,Warehouse 1,Fulfilled,528,4037,10738.44,True,11,True,39618.29,2361.68,6641
15-01-2024,North,Furniture,Supplier C,Warehouse 3,Pending,317,4502,10382.16,True,10,False,7474.99,4185.34,8263
29-03-2022,North,Accessories,Supplier D,Warehouse 2,Fulfilled,249,3959,11012.43,True,14,False,30339.59,4252.1,7090
02-11-2024,South,Electronics,Supplier B,Warehouse 1,Fulfilled,759,709,11982.59,True,23,False,65407.87,1841.81,7522
07-03-2022,North,Accessories,Supplier B,Warehouse 1,Fulfilled,642,3731,14088.01,True,27,False,118175.22,2601.28,9112
26-05-2022,North,Furniture,Supplier C,Warehouse 3,Fulfilled,846,3380,5244.96,True,28,True,34850.45,2143.38,5810
21-10-2024,South,Electronics,Supplier D,Warehouse 2,Fulfilled,962,3405,3424.58,True,3,False,100977.62,2480.6,8317
07-11-2022,South,Clothing,Supplier D,Warehouse 1,Fulfilled,870,3226,10304.15,False,18,False,153725.89,2885.4,8141
11-02-2024,South,Clothing,Supplier A,Warehouse 2,Fulfilled,595,1272,10755.46,True,11,False,60377.21,1367.22,6044
02-02-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,737,3139,2248.42,True,17,True,168898.89,3741.96,8014
08-05-2020,East,Accessories,Supplier A,Warehouse 1,Pending,652,2699,14931.06,False,21,False,28459.87,4163.75,8399
16-06-2024,North,Furniture,Supplier A,Warehouse 2,Canceled,561,4227,9351.33,True,22,False,93381.32,3750.83,8006
14-04-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,88,2884,4251.35,True,15,False,17452.36,2299.68,8403
22-07-2024,East,Furniture,Supplier C,Warehouse 3,Pending,1002,3200,4621.54,True,25,False,63041.72,2661.7,9596
25-03-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,486,4848,9392.96,True,24,False,11049.01,4045.61,5741
26-11-2024,West,Furniture,Supplier D,Warehouse 1,Fulfilled,165,2442,9926.81,True,8,False,15420.38,2810.46,6468
19-08-2022,West,Furniture,Supplier D,Warehouse 2,Fulfilled,462,993,11576.24,True,17,False,70153.19,1687.38,9419
16-11-2022,North,Electronics,Supplier B,Warehouse 1,Fulfilled,352,268,1912.71,True,11,False,10570.22,384.14,8171
02-12-2024,West,Electronics,Supplier A,Warehouse 3,Pending,855,886,14415.04,True,28,False,118294.13,899.64,9036
11-09-2023,North,Furniture,Supplier A,Warehouse 3,Canceled,379,1443,12353.89,True,3,False,41199.87,980.73,5708
24-07-2024,South,Furniture,Supplier D,Warehouse 3,Fulfilled,166,812,2163.54,True,18,False,6019.11,1852.96,8187
27-04-2024,North,Electronics,Supplier A,Warehouse 1,Canceled,230,1431,9674.26,True,24,False,33395.6,2356.58,5729
22-08-2022,North,Clothing,Supplier D,Warehouse 2,Fulfilled,244,183,2139.27,True,12,False,4765.56,1764.62,6231
25-06-2024,South,Clothing,Supplier C,Warehouse 3,Fulfilled,344,936,11486.26,True,28,False,11047.66,2672.93,6933
27-08-2023,East,Accessories,Supplier B,Warehouse 1,Fulfilled,252,3504,8999.35,True,25,False,47788.59,3791.84,7498
20-11-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,84,1599,6508.73,True,8,False,14345.38,3018.38,8811
29-10-2023,North,Clothing,Supplier C,Warehouse 2,Fulfilled,959,557,10866.75,True,14,False,164510.51,846.7,8885
03-02-2022,North,Accessories,Supplier A,Warehouse 1,Fulfilled,564,827,13427.14,True,29,False,31217.13,2912.93,5027
16-09-2023,West,Clothing,Supplier C,Warehouse 2,Pending,939,3716,2207.6,True,9,False,155982.61,3361.87,7046
20-10-2024,West,Furniture,Supplier C,Warehouse 1,Fulfilled,745,1729,13842.42,True,25,False,145406.48,1281.45,6041
09-06-2020,East,Electronics,Supplier B,Warehouse 1,Fulfilled,800,1551,9326.77,True,28,False,141760.01,966.68,6172
26-06-2024,East,Clothing,Supplier A,Warehouse 3,Fulfilled,543,246,12767.99,True,8,False,54101.82,580.83,5560
26-11-2022,East,Electronics,Supplier A,Warehouse 2,Pending,303,4149,6704.62,True,2,True,34579.78,2416.66,9584
06-10-2022,North,Electronics,Supplier C,Warehouse 1,Fulfilled,561,2697,5619.67,False,22,False,58657.71,1605.91,8072
02-10-2024,South,Clothing,Supplier C,Warehouse 2,Fulfilled,516,410,2413.06,True,5,False,20560.24,2069.76,6675
30-03-2022,West,Furniture,Supplier B,Warehouse 2,Fulfilled,459,3738,11877.41,False,3,True,47946.49,4012.05,5762
28-10-2024,South,Clothing,Supplier A,Warehouse 3,Pending,809,3440,9399.31,True,18,False,50811.59,2061.14,5941
13-11-2024,East,Electronics,Supplier D,Warehouse 1,Pending,205,2070,3841.95,True,29,False,31125.39,3674.95,5366
29-04-2024,North,Furniture,Supplier D,Warehouse 2,Pending,990,2888,9951.92,True,8,False,37728.33,2319.57,5851
25-03-2024,South,Clothing,Supplier B,Warehouse 1,Fulfilled,191,2937,15861.14,True,23,False,13118.9,3119.28,6301
21-03-2022,South,Clothing,Supplier C,Warehouse 2,Fulfilled,623,4337,2803.27,True,30,False,71999.72,4534.15,5608
06-07-2022,East,Furniture,Supplier A,Warehouse 2,Fulfilled,328,932,11058.29,True,3,False,47867.22,1424.01,8659
13-04-2024,North,Furniture,Supplier D,Warehouse 1,Fulfilled,430,3153,13994.3,True,10,False,23361.85,2187.55,9508
11-01-2022,South,Clothing,Supplier B,Warehouse 3,Fulfilled,264,331,513.92,True,20,False,44214.13,1912.69,7363
11-01-2024,West,Furniture,Supplier D,Warehouse 1,Fulfilled,606,2421,9854.32,True,21,False,101995.9,2745.61,8497
08-05-2023,North,Electronics,Supplier A,Warehouse 3,Canceled,970,3516,1296.27,True,16,False,76074.48,2861.23,6192
30-05-2024,East,Accessories,Supplier A,Warehouse 3,Pending,614,2524,10016.0,True,1,False,85343.6,3282.71,6048
04-07-2020,North,Furniture,Supplier D,Warehouse 3,Fulfilled,917,4939,11015.61,False,30,False,163401.11,4045.92,5059
02-01-2024,South,Electronics,Supplier B,Warehouse 2,Fulfilled,904,1896,14468.37,True,24,False,84698.37,2379.8,5905
16-08-2022,South,Electronics,Supplier C,Warehouse 2,Canceled,355,1352,1983.7,True,9,False,26663.21,2219.47,8127
05-10-2024,North,Furniture,Supplier A,Warehouse 2,Fulfilled,966,4742,6920.79,True,29,False,25467.57,2261.15,9053
18-08-2022,North,Accessories,Supplier D,Warehouse 1,Pending,372,1956,14458.39,True,10,False,12057.3,1425.79,6625
30-10-2024,North,Electronics,Supplier D,Warehouse 1,Fulfilled,1033,1576,16890.65,True,24,False,134447.88,3294.94,8928
26-04-2022,South,Accessories,Supplier B,Warehouse 2,Fulfilled,870,3258,946.4,True,25,False,29017.51,3755.07,6923
19-07-2024,South,Accessories,Supplier C,Warehouse 1,Fulfilled,977,252,6127.52,True,22,False,68302.53,811.07,8977
06-08-2022,South,Furniture,Supplier D,Warehouse 2,Fulfilled,469,3458,3419.27,True,4,False,113162.04,4334.37,5008
16-04-2020,East,Furniture,Supplier C,Warehouse 2,Fulfilled,885,428,9521.38,True,16,False,25135.07,1126.64,7699
11-04-2022,West,Electronics,Supplier A,Warehouse 2,Fulfilled,421,1157,4827.3,True,28,False,51769.97,2869.46,6662
23-05-2020,West,Accessories,Supplier B,Warehouse 3,Fulfilled,845,4332,15025.41,True,8,False,104791.17,3081.76,8933
11-06-2020,North,Furniture,Supplier B,Warehouse 1,Pending,1080,2534,8450.43,True,8,False,135398.85,2407.5,5980
07-09-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,477,471,2079.25,True,15,False,46377.74,973.92,8090
18-09-2024,North,Clothing,Supplier A,Warehouse 1,Fulfilled,881,1278,3191.47,True,13,False,117671.17,1293.84,6452
10-07-2024,West,Electronics,Supplier A,Warehouse 2,Fulfilled,194,5097,9539.95,True,25,False,6126.07,2911.28,6566
24-12-2023,West,Furniture,Supplier D,Warehouse 2,Pending,301,2003,1125.66,True,11,False,25911.9,3042.16,5202
24-02-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,638,3546,14297.19,True,17,False,20931.79,3989.54,5213
04-08-2024,North,Accessories,Supplier D,Warehouse 3,Fulfilled,844,1214,13066.4,True,19,False,145833.39,2473.75,9804
18-07-2020,South,Electronics,Supplier A,Warehouse 2,Fulfilled,402,2989,6608.92,True,4,False,35827.01,3796.83,9899
30-10-2023,East,Clothing,Supplier D,Warehouse 1,Fulfilled,355,2684,4850.46,True,9,False,19697.71,1682.87,7125
25-04-2023,East,Clothing,Supplier A,Warehouse 3,Fulfilled,544,1329,12745.81,True,17,False,64758.34,3103.32,8545
01-10-2024,West,Electronics,Supplier C,Warehouse 1,Pending,690,3421,1044.55,True,28,False,47782.48,3030.03,6795
23-10-2023,West,Electronics,Supplier B,Warehouse 2,Fulfilled,365,5365,4908.1,True,20,False,22528.95,4074.67,8606
31-08-2022,North,Clothing,Supplier A,Warehouse 2,Fulfilled,411,1025,10316.56,True,22,False,21235.01,759.47,9347
13-06-2024,South,Clothing,Supplier D,Warehouse 3,Fulfilled,549,1490,3871.24,True,17,False,84502.33,1818.58,6908
22-02-2023,East,Accessories,Supplier B,Warehouse 2,Pending,123,3016,14017.81,True,2,False,15691.82,2590.78,8808
31-07-2022,West,Clothing,Supplier B,Warehouse 2,Pending,252,2762,14784.44,True,14,False,17714.27,1539.63,7630
26-04-2024,South,Clothing,Supplier A,Warehouse 1,Fulfilled,59,3453,2180.27,True,27,True,10755.88,2372.84,8910
09-05-2023,West,Clothing,Supplier D,Warehouse 1,Fulfilled,248,4422,5765.54,True,12,True,32728.48,4333.87,7707
10-02-2023,East,Electronics,Supplier A,Warehouse 1,Fulfilled,331,754,5004.04,True,5,False,38652.07,2767.43,9383
25-05-2022,East,Electronics,Supplier D,Warehouse 3,Fulfilled,661,831,9768.52,True,26,False,106442.37,1983.93,5738
28-07-2022,North,Clothing,Supplier B,Warehouse 1,Fulfilled,470,4126,4026.46,True,4,True,58552.54,3685.55,7970
29-01-2024,West,Accessories,Supplier A,Warehouse 2,Fulfilled,384,1649,4610.74,True,22,False,70741.41,2513.03,6750
16-12-2024,West,Clothing,Supplier A,Warehouse 1,Pending,240,2332,4406.67,True,20,False,6454.46,3455.77,7019
27-05-2020,South,Clothing,Supplier A,Warehouse 1,Fulfilled,136,1089,7407.11,True,21,False,8363.47,2570.19,8045
21-09-2024,East,Electronics,Supplier C,Warehouse 1,Fulfilled,590,3835,3145.35,True,29,False,94476.67,2919.89,9093
09-09-2024,West,Furniture,Supplier C,Warehouse 1,Fulfilled,698,1965,7599.87,False,12,False,33359.09,2586.41,5304
26-03-2023,East,Furniture,Supplier C,Warehouse 3,Fulfilled,938,3422,15894.74,False,12,False,91143.3,4015.09,8631
02-11-2023,North,Furniture,Supplier B,Warehouse 2,Fulfilled,363,1677,14658.91,True,27,False,57817.13,1120.11,9022
25-04-2022,West,Accessories,Supplier A,Warehouse 3,Fulfilled,565,4404,7371.87,True,29,False,103065.6,4049.5,7470
03-10-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,903,4760,3746.71,False,15,False,27278.09,3729.18,7497
23-10-2022,East,Electronics,Supplier D,Warehouse 2,Fulfilled,591,1766,7676.53,True,27,False,58936.84,1670.3,5162
18-04-2024,West,Electronics,Supplier D,Warehouse 2,Fulfilled,638,2699,4850.93,True,6,False,69288.7,1910.04,5349
29-07-2023,North,Clothing,Supplier D,Warehouse 1,Fulfilled,940,1665,8398.02,True,10,False,167836.37,2436.33,7101
29-10-2023,North,Clothing,Supplier C,Warehouse 2,Fulfilled,1040,592,10455.59,True,11,False,199923.17,736.94,8885
09-12-2023,East,Accessories,Supplier C,Warehouse 1,Fulfilled,821,1177,11407.81,True,28,False,110880.67,2955.66,7813
01-02-2024,West,Accessories,Supplier C,Warehouse 2,Pending,63,2037,3265.89,True,14,False,6029.94,2370.66,6091
11-12-2024,East,Accessories,Supplier A,Warehouse 2,Pending,927,2582,6697.05,True,5,False,41376.57,2340.62,7301
20-09-2023,North,Electronics,Supplier B,Warehouse 3,Canceled,554,3134,1382.72,True,9,True,30194.75,3762.16,6068
23-12-2023,South,Clothing,Supplier A,Warehouse 2,Pending,407,3939,4724.78,True,0,False,54781.83,2539.49,6134
11-06-2022,North,Electronics,Supplier D,Warehouse 3,Fulfilled,141,316,962.18,True,16,False,10641.54,2033.85,7986
06-06-2020,East,Furniture,Supplier A,Warehouse 1,Fulfilled,745,2310,4807.27,True,6,False,24600.65,3271.46,5683
03-11-2024,South,Furniture,Supplier C,Warehouse 2,Fulfilled,956,4695,1882.95,True,14,False,170080.81,2500.31,5103
07-08-2024,South,Furniture,Supplier D,Warehouse 1,Fulfilled,740,1420,6019.69,False,22,False,23423.86,2830.84,6751
28-04-2023,South,Accessories,Supplier B,Warehouse 2,Fulfilled,999,3569,6732.68,True,22,False,167239.34,2246.25,7589
17-05-2023,North,Furniture,Supplier C,Warehouse 2,Pending,198,1352,8564.06,True,11,True,37009.83,2483.23,7934
03-09-2023,South,Electronics,Supplier C,Warehouse 3,Fulfilled,613,3993,5652.66,True,25,False,76380.3,3263.55,7356
08-10-2022,West,Clothing,Supplier A,Warehouse 1,Fulfilled,834,361,8474.14,False,14,False,81266.79,1896.73,6047
11-04-2024,West,Accessories,Supplier D,Warehouse 3,Pending,670,3998,1250.78,True,19,True,103952.32,2186.75,5704
29-04-2024,North,Furniture,Supplier D,Warehouse 2,Pending,779,2733,9136.27,True,8,False,39563.24,2189.6,5851
04-07-2024,North,Accessories,Supplier B,Warehouse 1,Fulfilled,130,1669,15477.85,False,10,False,19181.76,1105.11,6349
14-07-2022,North,Furniture,Supplier B,Warehouse 3,Fulfilled,551,1571,10283.61,True,0,False,78111.48,968.74,8111
17-10-2022,West,Furniture,Supplier B,Warehouse 2,Pending,288,3186,14352.15,True,27,False,47283.32,3308.43,5058
30-08-2024,West,Electronics,Supplier A,Warehouse 3,Fulfilled,404,4319,10022.12,True,1,False,63943.83,3853.37,8362
17-11-2024,South,Clothing,Supplier B,Warehouse 2,Fulfilled,128,1055,8161.06,True,27,False,15898.89,2509.74,9425
18-10-2022,South,Accessories,Supplier C,Warehouse 2,Fulfilled,630,3545,10485.19,True,28,False,106029.27,3867.9,5157
23-09-2022,West,Accessories,Supplier B,Warehouse 3,Canceled,707,3596,10083.76,True,12,False,99770.23,2119.19,6946
09-12-2023,East,Accessories,Supplier C,Warehouse 1,Fulfilled,810,1174,11037.4,True,26,False,101197.67,3067.2,7813
14-02-2024,South,Furniture,Supplier D,Warehouse 2,Fulfilled,380,1609,11865.0,True,3,False,69345.8,1679.53,8618
26-06-2024,East,Clothing,Supplier A,Warehouse 3,Fulfilled,454,267,14334.61,True,9,False,69109.72,687.86,5560
09-04-2024,West,Furniture,Supplier B,Warehouse 3,Fulfilled,649,4740,14485.5,False,31,False,78429.3,3016.74,9073
06-10-2022,North,Electronics,Supplier C,Warehouse 1,Fulfilled,660,2729,5085.32,False,20,False,57128.02,1463.47,8072
14-06-2020,West,Accessories,Supplier D,Warehouse 3,Fulfilled,351,1489,9136.28,True,14,False,56947.17,2044.35,9362
26-11-2024,West,Furniture,Supplier D,Warehouse 1,Fulfilled,154,2127,9517.3,True,5,False,15825.0,2568.85,6468
14-05-2022,North,Electronics,Supplier B,Warehouse 3,Fulfilled,309,270,9452.37,True,7,False,53792.03,1294.43,6796
31-03-2022,North,Electronics,Supplier C,Warehouse 2,Fulfilled,64,3970,11126.55,True,14,True,6723.4,2343.92,5486
06-06-2024,South,Furniture,Supplier A,Warehouse 2,Pending,249,4248,2463.89,True,23,False,12681.51,2648.8,8099
13-06-2020,North,Electronics,Supplier A,Warehouse 3,Fulfilled,301,4871,1310.6,True,20,False,70148.93,3056.13,7201
17-02-2023,East,Clothing,Supplier C,Warehouse 2,Pending,331,4523,7416.57,True,14,False,63199.69,4712.42,5938
30-07-2023,East,Accessories,Supplier D,Warehouse 2,Fulfilled,859,2311,681.89,True,30,False,26891.69,2069.82,6656
30-05-2024,East,Accessories,Supplier A,Warehouse 3,Pending,555,2148,10259.71,True,2,False,93318.41,3523.11,6048
20-02-2022,South,Accessories,Supplier B,Warehouse 1,Fulfilled,145,1039,3778.07,True,14,False,8783.9,1725.93,5571
05-10-2023,South,Accessories,Supplier B,Warehouse 1,Fulfilled,446,631,13650.97,True,6,False,63670.73,896.76,8012
29-11-2023,West,Clothing,Supplier D,Warehouse 3,Fulfilled,577,2298,2078.95,True,7,False,47774.51,2449.68,5213
